Feature,Id,x,y
Ag,94,267055.43,2774128.938
Ag,95,266694.0061,2774114.615
Ag,96,269188.2339,2772059.3
Ag,97,269981.5365,2775939.303
Ag,98,265487.8005,2772086.244
Ag,99,266954.0162,2772926.061
Ag,100,264063.4656,2774079.978
Ag,101,264745.0416,2773009.421
Ag,102,267822.961,2773797.1
Ag,103,269239.6841,2773188.618
Ag,104,267761.236,2774287.687
Ag,105,269422.3631,2775565.542
Ag,106,269019.6299,2775110.097
Ag,107,264831.2346,2772067.105
Ag,108,268440.3003,2770829.752
Ag,109,268926.3927,2773379.715
Ag,110,262810.2242,2776367.068
Ag,111,269888.8962,2775560.193
Ag,112,263823.4796,2774585.942
Ag,113,265467.7608,2774772.735
Ag,114,269047.2525,2771738.714
Ag,115,271661.1473,2778849.045
Ag,116,269598.9522,2771660.483
Ag,117,269469.5108,2772888.816
Ag,118,267971.8864,2771957.755
Ag,119,268374.0189,2771508.527
Ag,120,265660.4127,2772001.266
Ag,121,269187.3758,2771917.486
Ag,122,267779.021,2771622.631
Ag,123,265754.8014,2772429.579
Ag,124,270291.1009,2776991.344
Ag,125,269474.5959,2770727.492
Ag,126,270914.1989,2779063.878
Ag,127,265915.5386,2775825.08
Ag,128,264742.5736,2774696.664
Ag,129,270837.4462,2779123.085
Ag,130,269400.8899,2772337.459
Ag,131,264077.7659,2776463.006
Ag,132,268547.154,2771316.837
Ag,133,262667.3331,2773157.019
Ag,134,268958.9688,2773393.325
Ag,135,266388.522,2772600.284
Ag,136,266344.2311,2772712.436
Ag,137,265149.7652,2774417.815
Ag,138,269364.3123,2770856.386
Ag,139,269244.2347,2770633.519
Ag,140,263042.1712,2775358.771
Ag,141,267865.7679,2772918.548
Ag,142,270165.3275,2775742.8
Ag,143,268864.1751,2771661.704
Ag,144,269073.4795,2771376.83
Ag,145,268767.32,2770627.214
Ag,146,267077.4653,2772893.938
Ag,147,262171.8288,2775084.13
Ag,148,269104.1716,2772507.978
Ag,149,268360.8535,2773183.011
Ag,150,268110.2564,2772032.553
Ag,151,269550.6727,2771857.448
Ag,152,262333.9054,2776605.774
Ag,153,262339.2736,2775721.689
Ag,154,264230.2365,2778731.406
Ag,155,269010.4895,2773024.882
Ag,156,267642.6874,2771939.259
Ag,157,270718.0105,2777699.419
Ag,158,269068.6999,2774461.207
Ag,159,267731.1244,2773831.003
Ag,160,269594.0477,2770685.316
Ag,161,267975.0092,2771461.827
Ag,162,269364.532,2774149.925
Ag,163,264342.803,2772462.559
Ag,164,268948.1517,2774118.505
Ag,165,267478.5455,2770713.356
Ag,166,267580.8269,2772422.45
Ag,167,266873.8287,2772424.999
Ag,168,263825.1414,2773436.867
Ag,169,269206.297,2772398.664
Ag,170,263488.3229,2772755.727
Ag,171,265580.4119,2772410.803
Ag,172,267914.9276,2771824.08
Ag,173,264351.3811,2774118.12
Ag,174,262680.9643,2773143.676
Ag,175,265116.9995,2773409.697
Ag,176,266213.006,2772065.98
Ag,177,264181.4739,2774179.397
Ag,178,264477.6444,2772554.927
Ag,179,264764.9997,2772067.401
Ag,180,267056.1999,2774128.925
Ag,181,263840.9907,2774796.593
Ag,182,265859.1933,2773081.989
Ag,183,267373.2087,2771176.784
Ag,184,269066.6595,2773658.672
Ag,185,268731.0019,2772575.173
Ag,186,268289.0826,2772630.229
Ag,187,269424.9809,2772942.622
Ag,188,271552.9854,2777495.576
Ag,189,267898.762,2772549.145
Ag,190,271515.492,2777417.577
Ag,191,268943.2873,2773467.781
Ag,192,263352.6427,2772792.957
Ag,193,271066.9172,2779493.344
Ag,194,267254.1785,2773906.986
Ag,195,270938.5481,2779046.981
Ag,196,265864.6214,2772186.517
Ag,197,262368.768,2776529.703
Ag,198,267962.1148,2774959.597
Ag,199,267665.8084,2772663.868
Ag,200,266160.6763,2772922.515
Ag,201,267747.2762,2772110.803
Ag,202,269498.5445,2772647.154
Ag,203,263606.9557,2775377.922
Ag,204,263937.5248,2776812.518
Ag,205,269277.4697,2771187.165
Ag,206,267677.9417,2771974.169
Ag,207,266807.9624,2773528.009
Ag,208,268156.0953,2771693.159
Ag,209,269151.5079,2774712.813
Ag,210,270704.1582,2778613.819
Ag,211,269306.1751,2772201.882
Ag,212,269616.582,2771427.259
Ag,213,269362.4834,2774802.667
Ag,214,264308.172,2773890.58
Ag,215,269430.1756,2771381.157
Ag,216,267262.3251,2771314.375
Ag,217,265926.6719,2772166.852
Ag,218,266931.6209,2771885.436
Ag,219,269406.2375,2770647.903
Ag,220,267619.034,2770594.922
Ag,221,269027.2741,2771650.488
Ag,222,267133.5605,2771216.381
Ag,223,267216.7574,2772029.798
Ag,224,268144.1753,2771172.758
Ag,225,269202.4425,2770804.166
Ag,226,269091.4507,2770799.913
Ag,227,268303.5577,2773890.384
Ag,228,268063.8841,2772385.695
Ag,229,270243.8203,2776835.729
Ag,230,268752.7746,2773677.73
Ag,231,265564.7837,2774055.774
Ag,232,264614.6007,2775357.521
Ag,233,271220.3336,2777354.473
Ag,234,270959.1616,2779219.745
Ag,235,267110.5784,2773885.975
Ag,236,268473.8294,2771625.835
Ag,237,268349.8243,2771898.281
Ag,238,268995.7288,2774563.055
Ag,239,267309.2593,2773750.053
Ag,240,269113.4254,2772508.667
Ag,241,269247.7258,2774755.995
Ag,242,265615.6756,2772042.406
Ag,243,264578.1028,2777344.88
Ag,244,269203.1167,2771527.457
Ag,245,268639.4847,2775351.8
Ag,246,265788.6003,2772603.805
Ag,247,268995.3564,2774541.079
Ag,248,267862.2967,2775021.749
Ag,249,267560.8115,2771111.446
Ag,250,268403.8885,2774220.531
Ag,251,266773.3288,2773259.101
Ag,252,268708.1674,2772363.979
Ag,253,265618.138,2773530.649
Ag,254,263651.6093,2774266.992
Ag,255,267463.9716,2771530.975
Ag,256,269560.8395,2770817.135
Ag,257,269549.0563,2771168.627
Ag,258,267544.6694,2771565.745
Ag,259,267138.6889,2773998.791
Ag,260,265917.3949,2772883.145
Ag,261,269359.0051,2771636.424
Ag,262,268762.1658,2772232.649
Ag,263,269520.2558,2770922.659
Ag,264,269536.9397,2770861.503
Ag,265,266932.7593,2774115.816
Ag,266,266409.3629,2772917.832
Ag,267,269650.9251,2770860.636
Ag,268,268004.8203,2771584.338
Ag,269,268533.4498,2773777.835
Ag,270,269214.7345,2772396.619
Ag,271,268944.1054,2774106.949
Ag,272,266414.178,2772929.164
Ag,273,265929.9398,2773120.513
Ag,274,269595.531,2770773.219
Ag,275,265615.7119,2773703.172
Ag,276,268720.4773,2773862.169
Ag,277,264613.626,2772445.625
Ag,278,269226.5739,2772504.639
Ag,279,265753.6869,2774830.808
Ag,280,263654.8434,2775208.623
Ag,281,268185.8781,2771678.069
Ag,282,270292.7599,2778869.115
Ag,283,262357.4529,2776234.18
Ag,284,268913.8209,2775046.155
Ag,285,262262.2044,2776644.651
Ag,286,263821.3901,2772152.396
Ag,287,267552.639,2773841.654
Ag,288,265619.202,2773637.374
Ag,289,268018.3152,2771879.815
Ag,290,265524.364,2772197.01
Ag,291,263509.5683,2774469.419
Ag,292,263298.1005,2776349.493
Ag,293,262809.2292,2778078.202
Ag,294,268356.4529,2773195.979
Ag,295,267953.4559,2772866.75
Ag,296,267344.6461,2772076.867
Ag,297,265094.9268,2774587.226
Ag,298,263539.4293,2773038.087
Ag,299,264465.3301,2777412.992
Ag,300,267700.114,2770878.258
Ag,301,268065.2589,2772375.949
Ag,302,265093.3092,2774225.168
Ag,303,266216.5608,2772543.2
Ag,304,266310.5996,2772592.529
Ag,305,264029.7046,2775288.37
Ag,306,264467.5963,2773757.195
Ag,307,267457.5038,2773862.722
Ag,308,269019.2381,2772586.354
Ag,309,265919.8062,2772889.022
Ag,310,269811.2966,2776026.092
Ag,311,267753.9248,2772184.67
Ag,312,263605.3444,2773863.852
Ag,313,262955.5478,2776399.416
Ag,314,266808.3423,2772153.448
Ag,315,270902.7108,2777512.209
Ag,316,268687.0981,2773210.871
Ag,317,269185.4066,2775304.919
Ag,318,266651.3256,2774005.642
Ag,319,263985.5216,2774026.157
Ag,320,269555.6712,2770967.294
Ag,321,264952.3242,2773685.842
Ag,322,263670.4601,2774288.226
Ag,323,265397.8956,2773397.465
Ag,324,264136.208,2773565.92
Ag,325,269421.2292,2770897.064
Ag,326,268847.6708,2770686.939
Ag,327,267287.7288,2772984.621
Ag,328,264369.0958,2774118.236
Ag,329,267628.2121,2771948.595
Ag,330,269917.4751,2777252.14
Ag,331,263776.1026,2772339.403
Ag,332,268957.0632,2772462.276
Ag,333,268731.3551,2771005.117
Ag,334,263603.1466,2773737.064
Ag,335,264917.0572,2773829.128
Ag,336,265621.4038,2772017.155
Ag,337,263586.8006,2773860.369
Ag,338,263258.1399,2774359.215
Ag,339,268970.0768,2774548.905
Ag,340,262452.8467,2776670.706
Ag,341,265466.5817,2772464.968
Ag,342,267335.0528,2771468.915
Ag,343,270906.8675,2777850.75
Ag,344,266866.422,2774289.641
Ag,345,268024.2575,2771594.999
Ag,346,268109.1984,2773510.895
Ag,347,265335.3126,2773341.047
Ag,348,265628.7677,2773880.29
Ag,349,264165.298,2773600.294
Ag,350,272438.1697,2780246.897
Ag,351,267637.6047,2771504.979
Ag,352,268583.5317,2774187.677
Ag,353,271299.4407,2778763.597
Ag,354,267951.496,2772615.675
Ag,355,266710.4595,2773005.472
Ag,356,269111.7711,2772501.931
Ag,357,269510.246,2772747.145
Ag,358,268516.0631,2772662.52
Ag,359,267716.3035,2771693.873
Ag,360,268532.601,2773773.2
Ag,361,267038.3081,2772720.647
Ag,362,267046.6038,2772845.638
Ag,363,268936.369,2772604.667
Ag,364,267786.0482,2771628.218
Ag,365,271530.6278,2778594.636
Ag,366,269107.165,2771546.834
Ag,367,271816.7524,2777707.17
Ag,368,269193.3915,2772045.474
Ag,369,265456.1507,2772485.44
Ag,370,269183.693,2771471.984
Ag,371,262351.2946,2776234.287
Ag,372,267319.5068,2773267.317
Ag,373,263966.3877,2773588.093
Ag,374,269127.5889,2775346.481
Ag,375,264116.8967,2773384.47
Ag,376,265469.9307,2772659.798
Ag,377,265151.8547,2772973.876
Ag,378,265135.1049,2772985.156
Ag,379,264918.9966,2772601.005
Ag,380,268763.8884,2772243.4
Ag,381,267203.919,2770915.668
Ag,382,269515.7827,2771022.711
Ag,383,267438.8197,2771501.389
Ag,384,265471.1269,2773849.181
Ag,385,265840.2838,2772563.603
Ag,386,268571.2926,2772149.858
Ag,387,263180.0533,2774252.98
Ag,388,262329.114,2775933.88
Ag,389,263508.8318,2775802.803
Ag,390,262577.4303,2777059.375
Ag,391,265655.9466,2773848.54
Ag,392,268607.0509,2772714.242
Ag,393,265172.7258,2772933.567
Ag,394,264695.5842,2772910.505
Ag,395,264686.7703,2772979.988
Ag,396,263795.7027,2773604.788
Ag,397,269266.2249,2771159.877
Ag,398,265663.4235,2772490.544
Ag,399,268759.6479,2770629.035
Ag,400,267728.9007,2774197.77
Ag,401,269139.5905,2771095.86
Ag,402,267746.3723,2770835.409
Ag,403,264887.0168,2774096.825
Ag,404,265925.5922,2773271.086
Ag,405,265661.4812,2773856.9
Ag,406,269556.8582,2770946.348
Ag,407,269218.6802,2770990.107
Ag,408,269439.2887,2770826.162
Ag,409,271244.7994,2778627.127
Ag,410,267522.7468,2772313.526
Ag,411,267124.9371,2772922.719
Ag,412,268437.9251,2771824.92
Ag,413,267133.0723,2773985.57
Ag,414,267212.2417,2773841.331
Ag,415,266097.568,2772700.598
Ag,416,262901.4692,2776698.824
Ag,417,265488.0794,2772685.062
Ag,418,269425.0609,2774951.258
Ag,419,267345.6091,2772494.731
Ag,420,264750.6376,2773423.198
Ag,421,267966.224,2771171.554
Ag,422,265591.6552,2772572.099
Ag,423,269353.1155,2774704.117
Ag,424,268481.55,2771808.538
Ag,425,271049.873,2778251.422
Ag,426,269161.0819,2771136.924
Ag,427,267356.0787,2775635.961
Ag,428,269104.5846,2770893.327
Ag,429,268342.4705,2770602.499
Ag,430,265136.1441,2773000.78
Ag,431,262800.4679,2772619.282
Ag,432,269438.8029,2771390.312
Ag,433,263577.9004,2775434.229
Ag,434,263793.3631,2774758.947
Ag,435,268034.412,2771693.959
Ag,436,267990.3609,2771413.374
Ag,437,269004.4513,2774532.47
Ag,438,267715.7201,2774780.112
Ag,439,268725.408,2773199.23
Ag,440,266221.5411,2772069.639
Ag,441,268092.4893,2772709.24
Ag,442,265464.6778,2774772.576
Ag,443,269473.9113,2771644.84
Ag,444,271815.9438,2777704.858
Ag,445,268530.6408,2770888.038
Ag,446,264956.9211,2773595.083
Ag,447,269614.1842,2771011.327
Ag,448,268174.5696,2771420.39
Ag,449,263177.5547,2776546.479
Ag,450,270309.6103,2777860.391
Ag,451,265623.7162,2773586.356
Ag,452,262490.7235,2776723.314
Ag,453,262263.7919,2776647.371
Ag,454,266258.9802,2773939.861
Ag,455,263850.3899,2776449.824
Ag,456,267426.0605,2772876.788
Ag,457,263591.6215,2775381.781
Ag,458,268785.4306,2773378.088
Ag,459,269635.4849,2770858.572
Ag,460,269108.8475,2771464.161
Ag,461,270304.4144,2778875.471
Ag,462,265487.5811,2773372.883
Ag,463,265154.7178,2774213.541
Ag,464,266512.9436,2771994.686
Ag,465,266488.6976,2771973.118
Ag,466,267132.78,2771576.993
Ag,467,267742.6144,2773691.726
Ag,468,270996.6417,2778702.319
Ag,469,263449.8114,2774531.755
Ag,470,263582.1739,2773860.026
Ag,471,262648.7579,2777396.762
Ag,472,262384.2911,2776448.474
Ag,473,266726.4874,2772996.955
Ag,474,267023.7567,2773762.537
Ag,475,267540.0881,2772155.971
Ag,476,267715.7019,2772337.296
Ag,477,263190.1711,2774214.756
Ag,478,269234.7832,2770621.208
Ag,479,264523.1147,2774296.302
Ag,480,269415.8306,2771990.985
Ag,481,267921.202,2773732.228
Ag,482,269434.1686,2772893.852
Ag,483,264614.5424,2775354.14
Ag,484,265640.9743,2776560.523
Ag,485,262828.7464,2777032.802
Ag,486,262333.0729,2776602.195
Ag,487,262650.2678,2777395.045
Ag,488,262240.2225,2775517.322
Ag,489,267226.2657,2773850.814
Ag,490,267456.7648,2772464.09
Ag,491,269102.517,2773775.163
Ag,492,263824.1555,2773424.413
Ag,493,265564.845,2771997.834
Ag,494,265573.1104,2772120.289
Ag,495,268083.7516,2771016.525
Ag,496,267934.9981,2771826.698
Ag,497,264144.195,2775140.538
Ag,498,268597.6871,2774068.858
Ag,499,264697.5061,2776055.957
Ag,500,267967.8843,2774212.725
Ag,501,268239.5182,2772704.839
Ag,502,267778.4754,2770594.323
Ag,503,263817.3432,2774720.695
Ag,504,267041.7233,2773822.471
Ag,505,266908.1688,2771684.822
Ag,506,267084.3257,2773250.616
Ag,507,269444.2136,2771345.833
Ag,508,267353.6205,2773912.687
Ag,509,269230.193,2772991.783
Ag,510,267935.4672,2771627.791
Ag,511,264979.8384,2774075.778
Ag,512,269242.7898,2774873.811
Ag,513,268815.608,2774930.721
Ag,514,264788.4614,2773472.853
Ag,515,265611.4377,2773857.76
Ag,516,271692.301,2778687.038
Ag,517,272341.1622,2779923.651
Ag,518,269100.5362,2772384.178
Ag,519,264596.3145,2772424.363
Ag,520,269300.5516,2771504.673
Ag,521,268035.2707,2772605.373
Ag,522,268726.6681,2772319.489
Ag,523,268641.5326,2772567.601
Ag,524,269143.9649,2771536.7
Ag,525,269057.6985,2770762.649
Ag,526,268363.5444,2771889.804
Ag,527,268723.4631,2771903.146
Ag,528,267253.3007,2772546.612
Ag,529,268312.1218,2771855.167
Ag,530,269195.0058,2771776.586
Ag,531,266700.7431,2772977.737
Ag,532,268315.1589,2773077.257
Ag,533,269531.3134,2771167.025
Ag,534,269310.2797,2771487.81
Ag,535,269656.0445,2770935.797
Ag,536,269221.9257,2773595.592
Ag,537,269235.5217,2773625.377
Ag,538,267087.2078,2772562.34
Ag,539,268563.8412,2772754.924
Ag,540,271154.0744,2777992.858
Ag,541,267954.7851,2772582.645
Ag,542,269535.4349,2770817.987
Ag,543,269293.0406,2772336.111
Ag,544,268745.5307,2772250.897
Ag,545,263499.4173,2775704.041
Ag,546,262743.2717,2773139.21
Ag,547,265295.7359,2772070.099
Ag,548,268305.9121,2770990.136
Ag,549,263021.9477,2776055.616
Ag,550,267355.9187,2772060.399
Ag,551,271245.6079,2777759.027
Ag,552,269010.7985,2770813.325
Ag,553,269001.9547,2773839.643
Ag,554,269017.6017,2774035.952
Ag,555,263185.5884,2772797.547
Ag,556,264778.4635,2777622.549
Ag,557,265536.7802,2772560.994
Ag,558,269029.1374,2770895.66
Ag,559,269478.8179,2772892.675
Ag,560,265523.3072,2772180.329
Ag,561,269524.7381,2772374.047
Ag,562,268016.9204,2771389.883
Ag,563,267453.3771,2771361.214
Ag,564,267757.4555,2773839.644
Ag,565,268573.0571,2774160.377
Ag,566,263191.6833,2775631.598
Ag,567,268036.7184,2771693.708
Ag,568,267944.7254,2771628.69
Ag,569,264235.6093,2778730.467
Ag,570,267362.2731,2775637.969
Ag,571,267460.7152,2771520.674
Ag,572,263597.2201,2773617.316
Ag,573,269409.6092,2772898.917
Ag,574,269307.4427,2771137.621
Ag,575,264973.0005,2773232.086
Ag,576,269588.5845,2771867.588
Ag,577,265641.0143,2776562.847
Ag,578,263822.2542,2775315.215
Ag,579,267808.0952,2774552.159
Ag,580,269432.6294,2771435.226
Ag,581,266656.4605,2771964.541
Ag,582,268360.8535,2773183.011
Ag,583,268990.0672,2771773.078
Ag,584,269636.5529,2771469.618
Ag,585,269169.6113,2772051.16
Ag,586,264620.3222,2773458.632
Ag,587,265487.673,2772213.282
Ag,588,265296.5004,2772517.566
Ag,589,264496.1686,2774252.167
Ag,590,268608.8026,2773226.15
Ag,591,264455.6004,2774043.606
Ag,592,263665.1039,2772912.465
Ag,593,268043.617,2774409.279
Ag,594,268394.0816,2771828.412
Ag,595,269424.3708,2772222.923
Ag,596,269107.1788,2771456.58
Ag,597,269302.8096,2770635.489
Ag,598,267536.6099,2771725.679
Ag,599,269074.575,2773307.454
Ag,600,268767.32,2770627.214
Ag,601,268152.3565,2771699.775
Ag,602,268152.3565,2771699.775
Ag,603,267866.9514,2770587.957
Ag,604,266121.608,2772530.453
Ag,605,269029.8781,2771258.144
Ag,606,267285.7262,2774085.902
Ag,607,265493.6219,2774216.797
Ag,608,267327.3114,2771376.255
Ag,609,263581.8785,2774997.665
Ag,610,264462.8611,2773973.515
Ag,611,269538.8687,2771796.985
Ag,612,262907.5192,2775010.858
Ag,613,267568.3405,2772684.129
Ag,614,268453.4163,2770831.009
Ag,615,264962.3035,2772298.204
Ag,616,267683.8924,2770875.575
Ag,617,268928.5167,2775504.155
Ag,618,265421.2063,2774752.398
Ag,619,265127.2489,2772976.202
Ag,620,268288.336,2773583.733
Ag,621,271065.5173,2778037.255
Ag,622,269030.801,2774815.047
Ag,623,265832.741,2772258.72
Ag,624,265554.3223,2773626.441
Ag,625,269433.8911,2770825.831
Ag,626,268234.6831,2771694.573
Ag,627,266181.7692,2772939.909
Ag,628,267683.6071,2770949.348
Ag,629,268940.5891,2774035.777
Ag,630,266412.8644,2771907.622
Ag,631,269200.7774,2770796.796
Ag,632,267135.09,2771576.954
Ag,633,268267.1173,2771835.64
Ag,634,269192.5223,2771538.627
Ag,635,269187.1715,2771449.943
Ag,636,269028.1478,2771656.603
Ag,637,269394.746,2771153.267
Ag,638,267614.8847,2772025.338
Ag,639,268932.1708,2773857.101
Ag,640,266246.8902,2773953.385
Ag,641,265094.7907,2774221.76
Ag,642,267950.0213,2771396.516
Ag,643,264221.0896,2772684.282
Ag,644,269127.8203,2773950.594
Ag,645,265658.0089,2772444.347
Ag,646,265610.625,2772555.498
Ag,647,262044.4774,2775508.69
Ag,648,269687.2996,2770779.492
Ag,649,267049.4007,2772648.591
Ag,650,268253.9656,2771696.147
Ag,651,268070.7205,2772380.083
Ag,652,267962.2058,2773607.455
Ag,653,263184.8,2773772.435
Ag,654,269558.8322,2772066.987
Ag,655,270766.2453,2777729.255
Ag,656,269843.6937,2776257.416
Ag,657,267963.1271,2772665.572
Ag,658,267358.5036,2771534.252
Ag,659,264795.7372,2773180.184
Ag,660,264244.8077,2772541.404
Ag,661,264409.8921,2776656.164
Ag,662,268848.9044,2772260.771
Ag,663,262189.8706,2775500.233
Ag,664,262239.7233,2775621.118
Ag,665,265529.6453,2772145.767
Ag,666,264719.5437,2772200.716
Ag,667,270624.8137,2778245.262
Ag,668,264861.1866,2773536.703
Ag,669,264075.9,2773240.598
Ag,670,265407.901,2775545.283
Ag,671,265541.5238,2776284.91
Ag,672,263578.0259,2774908.742
Ag,673,269577.3597,2770746.26
Ag,674,267317.4339,2771564.967
Ag,675,268177.408,2771678.213
Ag,676,268764.7479,2772248.669
Ag,677,265401.9234,2773407.753
Ag,678,269844.6687,2775540.226
Ag,679,267912.4736,2771000.201
Ag,680,267442.4385,2772301.367
Ag,681,269190.4515,2772463.611
Ag,682,268113.7736,2771332.858
Ag,683,270356.0089,2777416.157
Ag,684,269057.6894,2774447.654
Ag,685,269614.7474,2770999.059
Ag,686,267063.451,2773245.9
Ag,687,263901.2137,2777338.421
Ag,688,268642.5065,2775348.367
Ag,689,267753.1886,2771688.807
Ag,690,268817.3996,2770809.834
Ag,691,268754.447,2773685.522
Ag,692,263665.0344,2772908.45
Ag,693,266866.9288,2772381.786
Ag,694,264239.3541,2772359.504
Ag,695,268980.6999,2771128.562
Ag,696,269578.6465,2770685.575
Ag,697,268213.1592,2770744.408
Ag,698,269068.3921,2774443.034
Ag,699,266523.9267,2774076.308
Ag,700,269327.1448,2770616.9
Ag,701,265740.1964,2773821.516
Ag,702,268047.2447,2771542.611
Ag,703,267246.5005,2772870.338
Ag,704,266719.7045,2772329.979
Ag,705,266677.8444,2772224.163
Ag,706,269233.9686,2771256.595
Ag,707,269705.4623,2775549.975
Ag,708,267865.1861,2772522.238
Ag,709,266920.6539,2772100.166
Ag,710,268989.4267,2771598.709
Ag,711,268569.1557,2773340.539
Ag,712,268263.8172,2771278.314
Ag,713,268539.2328,2770713.301
Ag,714,268342.5166,2771830.766
Ag,715,266007.8891,2772411.498
Ag,716,263025.5167,2772228.55
Ag,717,267218.288,2773969.953
Ag,718,269045.2607,2771757.559
Ag,719,267139.7005,2771260.241
Ag,720,269287.3866,2771728.311
Ag,721,269410.6072,2772456.718
Ag,722,261049.8134,2775391.444
Ag,723,269189.7622,2771329.842
Ag,724,268890.8808,2772601.844
Ag,725,267495.2819,2772509.724
Ag,726,267880.6857,2773161.582
Ag,727,266000.4936,2772339.546
Ag,728,265950.4068,2772383.103
Ag,729,264959.1389,2772651.044
Ag,730,268088.5726,2771209.635
Ag,731,264098.7721,2773761.456
Ag,732,269475.5972,2772291.809
Ag,733,269246.6142,2774280.856
Ag,734,268010.1974,2771220.901
Ag,735,270217.6511,2776334.171
Ag,736,269253.4632,2771407.394
Ag,737,269273.9409,2771434.103
Ag,738,269663.6702,2770885.574
Ag,739,263514.88,2774642.445
Ag,740,269662.9288,2770750.311
Ag,741,267349.5628,2774577.521
Ag,742,270465.5323,2778204.194
Ag,743,271658.1558,2777339.726
Ag,744,263303.0761,2774419.101
Ag,745,269134.1221,2771364.601
Ag,746,269539.8956,2771812.186
Ag,747,269068.6442,2771273.13
Ag,748,269287.9387,2771715.409
Ag,749,265461.6839,2774867.112
Ag,750,268558.2495,2772152.827
Ag,751,268342.1028,2771897.143
Ag,752,269502.2729,2772639.905
Ag,753,269484.4902,2772544.667
Ag,754,266197.3889,2772592.989
Ag,755,268582.9021,2773288.309
Ag,756,265869.3462,2773493.994
Ag,757,267727.5603,2771540.649
Ag,758,269308.4324,2771697.519
Ag,759,264722.1845,2773157.778
Ag,760,264726.3956,2773535.857
Ag,761,262310.4957,2775970.14
Ag,762,263299.0731,2774454.682
Ag,763,262650.1904,2773189.869
Ag,764,264726.793,2772397.805
Ag,765,269080.5274,2775159.371
Ag,766,268657.4079,2772549.999
Ag,767,268779.0228,2773681.512
Ag,768,268059.7419,2770963.456
Ag,769,268547.0373,2770628.41
Ag,770,265493.5383,2772733.796
Ag,771,271093.0182,2778024.533
Ag,772,267776.915,2771453.57
Ag,773,267478.4016,2770659.67
Ag,774,271222.3494,2778619.683
Ag,775,265563.2597,2773608.744
Ag,776,270942.4672,2779051.143
Ag,777,267506.7502,2771962.289
Ag,778,268437.6539,2771445.727
Ag,779,269301.7745,2774628.047
Ag,780,263557.4657,2774433.71
Ag,781,268005.6297,2772990.994
Ag,782,269569.6047,2771518.94
Ag,783,264476.5409,2774052.122
Ag,784,266238.403,2773323.426
Ag,785,267940.9175,2772854.069
Ag,786,268110.6607,2772645.52
Ag,787,270607.935,2777060.617
Ag,788,267821.2182,2771567.591
Ag,789,268221.104,2773207.579
Ag,790,267517.6715,2772738.892
Ag,791,271187.3714,2778004.347
Ag,792,267560.6983,2770697.584
Ag,793,269143.8307,2771483.226
Ag,794,269357.1806,2771254.935
Ag,795,268270.7176,2773815.905
Ag,796,267793.1124,2772088.675
Ag,797,269595.601,2771644.476
Ag,798,268195.6237,2770891.185
Ag,799,268902.9457,2773086.732
Ag,800,268913.1084,2772686.438
Ag,801,268192.8582,2774083.133
Ag,802,268909.7877,2773354.21
Ag,803,265810.1447,2773140.959
Ag,804,271499.414,2777422.92
Ag,805,268168.4983,2771607.133
Ag,806,267779.3185,2773902.472
Ag,807,267768.9361,2773971.133
Ag,808,268604.9767,2774316.883
Ag,809,269485.2934,2775052.33
Ag,810,269369.959,2774561.792
Ag,811,268041.8891,2771182.105
Ag,812,265483.6302,2772426.205
Ag,813,267755.0924,2771664.889
Ag,814,266351.1975,2774063.202
Ag,815,264191.8138,2774153.853
Ag,816,269213.5669,2772965.009
Ag,817,268974.9258,2773971.573
Ag,818,269451.5803,2771234.74
Ag,819,270630.7713,2778233.325
Ag,820,266999.7409,2774204.927
Ag,821,269458.2166,2775591.145
Ag,822,267509.9149,2772509.686
Ag,823,267898.9729,2771248.156
Ag,824,271305.9116,2778690.567
Ag,825,264864.4749,2774620.58
Ag,826,268056.4195,2774482.83
Ag,827,269330.8571,2774753.954
Ag,828,264453.7736,2773536.546
Ag,829,269089.0498,2774025.864
Ag,830,268504.2201,2774052.056
Ag,831,268501.3674,2774201.543
Ag,832,263635.4112,2775109.401
Ag,833,269670.7969,2770760.113
Ag,834,264174.2232,2774160.921
Ag,835,268720.4939,2772046.082
Ag,836,265555.0227,2772770.998
Ag,837,269330.2358,2774262.108
Ag,838,268701.9857,2771772.039
Ag,839,265922.487,2773269.66
Ag,840,263921.7966,2774660.123
Ag,841,264193.5487,2773942.447
Ag,842,268153.2256,2771161.401
Ag,843,268549.247,2773256.54
Ag,844,262806.8358,2775376.182
Ag,845,263046.728,2775266.531
Ag,846,264960.8965,2772261.238
Ag,847,268699.4405,2771394.576
Ag,848,269526.0009,2771399.83
Ag,849,268838.0258,2771482.061
Ag,850,271118.8566,2777500.753
Ag,851,268998.572,2774412.723
Ag,852,265472.2406,2772122.022
Ag,853,264077.3331,2776215.702
Ag,854,267870.03,2773531.028
Ag,855,265754.5293,2772413.731
Ag,856,265344.4536,2773111.337
Ag,857,269247.6475,2771473.439
Ag,858,269036.7047,2770705.511
Ag,859,262394.565,2776287.011
Ag,860,271080.0357,2778305.448
Ag,861,261837.6349,2774027.357
Ag,862,263444.6906,2774724.832
Ag,863,269441.2991,2770808.374
Ag,864,269414.1991,2771757.662
Ag,865,269317.7443,2770653.203
Ag,866,269301.1909,2772180.406
Ag,867,264532.7943,2774143.31
Ag,868,268273.786,2771956.219
Ag,869,269662.319,2770896.799
Ag,870,266909.3171,2772698.965
Ag,871,269091.4302,2771163.044
Ag,872,269339.7835,2771638.44
Ag,873,268707.8493,2771527.174
Ag,874,269377.818,2771245.498
