G,2129,33472320.11,3085140.493
H,2130,33462416.14,3085117.302
B,2131,33467158.9,3085190.462
D,2132,33461766.51,3085092.593
C,2133,33470986.17,3085335.797
G,2134,33472052.82,3085202.755
C,2135,33470581.63,3085346.182
C,2136,33469498.58,3085361.001
B,2137,33467652.95,3085374.612
G,2138,33473351.3,3085098.279
F,2139,33476387.58,3085200.186
F,2140,33478316.34,3085388.638
G,2141,33472703.74,3085136.209
D,2142,33465643.27,3085166.94
C,2143,33469678.5,3085341.199
G,2144,33461013.99,3085362.183
D,2145,33463745.58,3085207.721
D,2146,33466812.4,3085326.703
C,2147,33470361.31,3085440.448
D,2148,33461946.31,3085415.569
D,2149,33464767.11,3085195.785
F,2150,33475468.65,3085141.836
F,2151,33474397.78,3085168.594
C,2152,33469097.99,3085615.566
F,2153,33475956.81,3085408.789
D,2154,33466498.27,3085430.994
B,2155,33468534.92,3085664.491
F,2156,33477486.91,3085437.012
D,2157,33465224.26,3085626.874
C,2158,33470068.45,3085621.296
D,2159,33467307.95,3085668.783
G,2160,33471722.85,3085518.22
B,2161,33476729.45,3085633.289
D,2162,33465591.07,3085572.374
C,2163,33469501.88,3085689.968
D,2164,33464093.46,3085376.742
G,2165,33473078.18,3085448.354
G,2166,33473534.54,3085594.007
F,2167,33478359.89,3085749.524
B,2168,33466734.24,3085852.774
D,2169,33464743.01,3085637.73
D,2170,33464416.25,3085524.619
B,2171,33476086.39,3085653.14
D,2172,33466141.82,3085755.503
F,2173,33476708.11,3085576.95
F,2174,33477036.11,3085786.179
D,2175,33472210.05,3085785.849
C,2176,33468616.43,3086025.342
D,2177,33475422.31,3085823.473
C,2178,33470786.95,3085874.173
D,2179,33462984.89,3085702.701
G,2180,33475010.93,3085728.234
G,2181,33461474.27,3085767.364
C,2182,33467465.78,3085881.906
C,2183,33467192.95,3086103.312
G,2184,33474678.41,3085752.073
D,2185,33472650.59,3085756.866
D,2186,33463293.12,3085875.307
G,2187,33474152.07,3085774.293
D,2188,33473766.94,3085903.871
H,2189,33461982.97,3085857.502
D,2190,33463643.6,3086068.135
D,2191,33462541.05,3085940.723
D,2192,33469689.87,3086071.068
D,2193,33473274.91,3086150.791
D,2194,33462020.18,3086202.46
D,2195,33471865.11,3086046.818
D,2196,33470331.96,3086015.562
C,2197,33467982.03,3086312.562
C,2198,33466760.47,3086173.36
D,2199,33471418.51,3085926.589
D,2200,33472877.12,3086040.108
C,2201,33467127.9,3086345.091
C,2202,33465133.8,3086153.1
D,2203,33468855.37,3086242.278
D,2204,33468322.12,3086386.044
F,2205,33476516.3,3086231.635
D,2206,33472575.86,3086272.574
D,2207,33469213.36,3086257.902
C,2208,33464452.75,3086201.498
D,2209,33471161.2,3086138.665
C,2210,33465908.45,3086159.578
G,2211,33474732.43,3086393.96
G,2212,33475271.68,3086353.662
F,2213,33477309.29,3086294.572
C,2214,33466159.97,3086428.823
C,2215,33470556.39,3086380.532
C,2216,33465579.41,3086395.297
C,2217,33473551.33,3086532.094
D,2218,33472298.32,3086333.111
C,2219,33465231.68,3086494.585
F,2220,33478122.39,3086220.069
C,2221,33473115.94,3086555.654
F,2222,33475486.29,3086793.827
F,2223,33476127.95,3086728.707
G,2224,33462512.09,3086481.997
H,2225,33463344.98,3086512.595
C,2226,33464588.84,3086567.01
L,2227,33477236.04,3086676.49
G,2228,33474207.49,3086406.393
C,2229,33473807.05,3086554.03
F,2230,33477855.27,3086613.467
C,2231,33467379.09,3086626.309
C,2232,33472639.51,3086759.752
G,2233,33461302.95,3086638.435
D,2234,33468154.23,3086899.765
D,2235,33469884.8,3086618.087
G,2236,33462785.87,3086718.624
C,2237,33470026.39,3086796.524
D,2238,33468438.33,3086776.92
D,2239,33465649.73,3086858.492
D,2240,33470994.4,3086551.634
D,2241,33466158.42,3086825.844
C,2242,33464125.84,3086479.16
D,2243,33469501.21,3086590.087
D,2244,33468892.24,3086805.261
F,2245,33476416.81,3086661.931
L,2246,33476713.86,3086754.686
D,2247,33463516.64,3086828.235
C,2248,33472028.62,3086636.107
D,2249,33467158.43,3086817.888
D,2250,33471716.55,3086717.441
F,2251,33476081.28,3087027.245
C,2252,33472693.72,3086989.645
D,2253,33466910.91,3086915.668
D,2254,33471378.74,3086801.695
D,2255,33463865.22,3086801.794
D,2256,33466613.79,3086923.289
G,2257,33462043.13,3086850.593
G,2258,33461647,3086727.924
F,2259,33477361.23,3086954.331
C,2260,33473960.79,3087090.912
F,2261,33476966.47,3086871.308
G,2262,33463019.67,3087138.333
C,2263,33469815.88,3087107.437
D,2264,33473257.01,3087030.138
F,2265,33474856.66,3086987.312
F,2266,33475336.56,3087115.043
D,2267,33470944.47,3086981.207
F,2268,33475802.14,3086773.786
C,2269,33469053.61,3087105.583
B,2270,33469149.14,3087393.454
J,2271,33470691.7,3086976.405
C,2272,33468507.03,3087169.503
D,2273,33464935.95,3087076.6
D,2274,33473545.4,3087358.251
G,2275,33463132.85,3087375.707
D,2276,33464520.66,3087223.339
C,2277,33472388.4,3087257.235
C,2278,33469101.29,3087341.667
C,2279,33467747.42,3087589.507
J,2280,33471965.7,3087321.908
D,2281,33466361.23,3087297.242
G,2282,33474576.69,3087387.806
J,2283,33470602.76,3087349.395
C,2284,33472927.92,3087446.096
G,2285,33462785.44,3087579.188
D,2286,33474127.87,3087530.045
D,2287,33466383.58,3087727.681
D,2288,33466043.63,3087416.379
B,2289,33469585.93,3087785.489
D,2290,33465727.9,3087379.455
D,2291,33465348.08,3087322.156
J,2292,33469955.94,3087493.356
D,2293,33463777.42,3087625.66
D,2294,33464214.05,3087542.353
C,2295,33470308.37,3087455.152
C,2296,33468577.88,3087636.704
C,2297,33466850.17,3087826.868
C,2298,33464899.44,3087786.496
D,2299,33474084.22,3087796.05
J,2300,33465030.02,3088016.156
C,2301,33471773.21,3087598.64
C,2302,33469170.33,3087638.62
J,2303,33470673.03,3087808.774
C,2304,33468439.47,3087916.411
F,2305,33475047.58,3087725.858
D,2306,33463628.63,3087932.587
C,2307,33464526.52,3087835.378
C,2308,33465384.22,3087978.165
C,2309,33471150.31,3087840.752
C,2310,33466086.64,3088049.656
F,2311,33474719.01,3087911.82
D,2312,33469615.52,3087899.35
D,2313,33474148,3088166.771
C,2314,33471628.33,3087874.149
C,2315,33472587.08,3087886.509
C,2316,33473665.89,3087904.076
D,2317,33466688.09,3088321.172
C,2318,33472320.27,3087909.452
D,2319,33474416.11,3088163.691
B,2320,33471893.9,3088136.486
C,2321,33473447.99,3088156.553
C,2322,33469122.38,3088088.019
C,2323,33469280.49,3088310.837
G,2324,33463215.47,3088073.794
C,2325,33472971.96,3088197.872
F,2326,33475719.79,3088088.283
C,2327,33470352.51,3088266.567
C,2328,33465955.85,3088359.567
C,2329,33465247.04,3088347.248
C,2330,33470985.47,3088181.924
C,2331,33467500.15,3088390.73
C,2332,33467774.44,3088240.885
C,2333,33468048.67,3088326.27
C,2334,33469844.53,3088402.91
C,2335,33470627.38,3088628.458
C,2336,33471399.77,3088439.523
C,2337,33467002.01,3088516.355
C,2338,33471734.83,3088384.781
C,2339,33468647.88,3088368.039
D,2340,33463896.64,3088365.266
F,2341,33474881.53,3088512.786
D,2342,33469896.35,3088610.724
D,2343,33464309.38,3088427.085
F,2344,33475148.08,3088348.706
C,2345,33464786.46,3088537.764
C,2346,33468357.99,3088394.268
F,2347,33475829.09,3088479.507
C,2348,33471043.73,3088756.829
C,2349,33469237.94,3088710.995
F,2350,33475371.19,3088398.45
G,2351,33474679.76,3088594.731
C,2352,33469647.58,3088704.009
D,2353,33467284.26,3088784.384
F,2354,33476649.77,3088716.502
C,2355,33469057.29,3088964.072
D,2356,33470708.72,3088979.812
C,2357,33469580.31,3088946.618
L,2358,33476415.05,3089114.341
F,2359,33475741.39,3088842.222
D,2360,33471525.64,3088911.912
D,2361,33468211.9,3088918.025
G,2362,33474909.7,3088991.877
G,2363,33473109.71,3088831.139
D,2364,33467695.71,3089010.426
F,2365,33476974.44,3088972.969
G,2366,33473776.52,3088970.675
D,2367,33464331.33,3089000.508
G,2368,33474075.93,3088872.567
D,2369,33471982.94,3088888.597
G,2370,33474238.07,3088993.272
D,2371,33472554.43,3088834.496
F,2372,33476004.83,3089065.04
F,2373,33476383.6,3088685.988
C,2374,33468409.86,3089155.756
D,2375,33474315.64,3089241.903
C,2376,33470279.24,3089097.429
C,2377,33469341.87,3089251.035
C,2378,33464815.9,3089078.701
D,2379,33472764.55,3088967.442
F,2380,33477189.25,3089298.509
C,2381,33465189.32,3089082.613
C,2382,33465580.82,3089000.665
C,2383,33465958.89,3089023.353
D,2384,33472272.76,3088874.615
C,2385,33470907.27,3089238.542
F,2386,33476561.03,3089236.931
D,2387,33473267.97,3088997.42
C,2388,33466919.97,3089218.39
D,2389,33470045.75,3089219.539
D,2390,33473328.73,3089172.621
F,2391,33477036.21,3089525.637
D,2392,33471178.94,3089383.674
C,2393,33466082.02,3089348.212
G,2394,33474743.78,3089338.423
B,2395,33467114.61,3089158.189
D,2396,33467831.77,3089500.515
D,2397,33473865.11,3089562.251
D,2398,33471863.4,3089407.637
D,2399,33471415.69,3089419.63
C,2400,33472341.55,3089609.302
C,2401,33466504.19,3089515.28
D,2402,33468496.43,3089524.264
D,2403,33475110.52,3089406.173
D,2404,33475746.27,3089538.683
F,2405,33476310.79,3089709.931
D,2406,33473005.44,3089649.11
C,2407,33469348.35,3089625.766
C,2408,33470555.42,3089613.258
C,2409,33466974.01,3089620.554
H,2410,33473342.04,3089670.801
G,2411,33476392.26,3089888.439
D,2412,33471666.95,3089724.897
D,2413,33469684.35,3089772.073
H,2414,33473671.79,3089872.391
D,2415,33470213.85,3089794.857
D,2416,33474126.13,3089779.165
C,2417,33469444.52,3089967.414
F,2418,33476862.5,3089926.294
C,2419,33468549.75,3089846.87
J,2420,33470939.81,3089936.759
D,2421,33474409.69,3089793.293
C,2422,33472331.91,3089974.739
C,2423,33467310.41,3089954.74
J,2424,33472661.85,3089821.532
L,2425,33477959.41,3089977.065
C,2426,33468569.82,3090138.256
D,2427,33474674.27,3090037.517
C,2428,33471164.66,3090047.83
F,2429,33477606.96,3090033.366
D,2430,33475180.92,3089918.363
C,2431,33470018.18,3090227.012
G,2432,33475576.33,3090160.397
C,2433,33469560.19,3090257.026
J,2434,33473086.46,3090089.798
C,2435,33467645.72,3090314.061
C,2436,33474827.01,3090408.031
C,2437,33471481.24,3090350.84
C,2438,33474603.2,3090507.624
C,2439,33471763.57,3090286.155
C,2440,33472672.67,3090408.695
C,2441,33473293.09,3090467.778
C,2442,33469787.11,3090529.787
D,2443,33468574.15,3090438.611
C,2444,33470582.15,3090259.249
L,2445,33477507.86,3090528.701
C,2446,33473851.04,3090275.264
G,2447,33475389.8,3090457.346
L,2448,33477298.58,3090327.743
F,2449,33476488.94,3090365.586
G,2450,33475784.85,3090515.243
D,2451,33469107.03,3090521.319
C,2452,33471460.8,3090686.925
G,2453,33476616.41,3090613.067
C,2454,33472118.03,3090313.211
C,2455,33469804.78,3090756.773
C,2456,33474308.17,3090595.577
C,2457,33467849.71,3090207.951
L,2458,33478230.88,3090682.85
C,2459,33474672.83,3090784.081
C,2460,33473320.82,3090829.552
C,2461,33471110.57,3090666.504
C,2462,33467861.2,3090738.343
C,2463,33473764.03,3090638.76
C,2464,33473005.08,3090773.982
C,2465,33475128.79,3090766.378
G,2466,33475818.85,3090829.535
F,2467,33476946.88,3090627.727
D,2468,33468666.89,3090843.85
C,2469,33471939.85,3090877.612
C,2470,33469673.89,3091028.895
C,2471,33470789.08,3090882.144
F,2472,33477111.67,3090802.465
G,2473,33476046.39,3091043.885
C,2474,33469087.2,3091041.273
C,2475,33473646.73,3090899.561
C,2476,33470037.36,3091228.341
C,2477,33470650.26,3091206.604
C,2478,33468591.19,3091219.36
C,2479,33472521.08,3090898.775
F,2480,33477236.04,3091118.501
G,2481,33474630.81,3091170.384
C,2482,33472930.31,3091176.722
C,2483,33471508.99,3091166.467
D,2484,33470879.27,3091430.246
G,2485,33474343.02,3091379.649
F,2486,33477751.27,3091045.613
C,2487,33471324.96,3091449.138
G,2488,33476168.21,3091438.167
F,2489,33477350.61,3091464.766
F,2490,33476802.34,3091641.445
D,2491,33472622.32,3091543.452
G,2492,33473506.52,3091649.07
C,2493,33469950.33,3091656.187
D,2494,33472899.3,3091665.156
D,2495,33476360.61,3091814.849
D,2496,33471430,3091673.814
D,2497,33475339.23,3091477.985
D,2498,33471724.61,3091797.267
D,2499,33472331.01,3091649.085
D,2500,33473370.99,3091867.732
C,2501,33469692.86,3091671.928
C,2502,33468942.68,3091661.074
C,2503,33469419.01,3091528.161
D,2504,33472027.41,3091741.932
C,2505,33470570.03,3091842.074
F,2506,33474681.14,3091929.166
F,2507,33474889.72,3091712.113
C,2508,33469828.42,3091989.583
D,2509,33472433.51,3092038.79
F,2510,33477287.99,3091924.265
J,2511,33470980.78,3091893.521
D,2512,33473047,3092107.248
C,2513,33468726.99,3091869.163
D,2514,33473785.59,3092056.505
F,2515,33474265.12,3092002.459
L,2516,33478035.49,3092036.922
J,2517,33472389.74,3092178.794
D,2518,33476404.77,3092042.586
C,2519,33471364.21,3092295.426
C,2520,33469586.3,3092255.701
F,2521,33474840.59,3092240.173
D,2522,33476638.11,3092264.367
C,2523,33470527.46,3092353.303
F,2524,33477450.52,3092135.373
D,2525,33475650.2,3092108.461
J,2526,33471472.25,3092146.769
L,2527,33478169.67,3092487.583
C,2528,33473436.96,3092392.408
F,2529,33474428.81,3092421.189
D,2530,33473836.1,3092401.882
C,2531,33473287.74,3092324.642
C,2532,33472880.12,3092410.516
F,2533,33477747.2,3092352.909
J,2534,33471897.61,3092330.577
C,2535,33469008.09,3092461.065
F,2536,33476773.59,3092539.676
C,2537,33469577.98,3092563.792
D,2538,33473588.45,3092621.102
F,2539,33474413.82,3092657.294
C,2540,33470867.76,3092442.514
D,2541,33472419.75,3092606.267
F,2542,33474997.71,3092588.259
C,2543,33469058.65,3092672.512
F,2544,33476799.61,3092781.96
F,2545,33475341.07,3092426.246
C,2546,33468675.72,3092477.503
C,2547,33469486.9,3092807.816
C,2548,33470490.01,3092720.164
F,2549,33477796.81,3092784.704
D,2550,33474478.97,3092887.814
C,2551,33469412.63,3092984.494
G,2552,33475956.69,3092637.351
F,2553,33474506.01,3093126.16
D,2554,33470761.03,3093006.717
D,2555,33471634.14,3092877.388
D,2556,33471853.66,3092912.359
C,2557,33469570.54,3093138.675
D,2558,33471242.55,3093058.587
C,2559,33473323.53,3092945.879
F,2560,33475081.73,3093040.765
D,2561,33473945.99,3093004.551
F,2562,33476767.39,3093062.581
D,2563,33472107.73,3093204.7
F,2564,33477618.18,3093116.092
D,2565,33472458.94,3093273.725
C,2566,33468959.59,3093310.049
J,2567,33471500.98,3093418.899
E,2568,33474397.17,3093386.332
C,2569,33471421.82,3093539.439
C,2570,33470146.73,3093306.859
C,2571,33470855.67,3093326.419
D,2572,33469585.61,3093362.828
P,2573,33476075.97,3093238.137
D,2574,33472832.85,3093366.254
D,2575,33473417.67,3093483.205
F,2576,33475114.51,3093413.18
F,2577,33477020.96,3093484.436
F,2578,33474655.66,3093409.26
F,2579,33477843.97,3093364.79
C,2580,33469496.22,3093629.845
F,2581,33475613.29,3093304.466
J,2582,33472116.66,3093667.65
J,2583,33472446.56,3093705.432
C,2584,33468509.99,3093316.613
J,2585,33470422.37,3093601.744
D,2586,33473494.85,3093692.657
C,2587,33468773.04,3093683.556
C,2588,33471723.77,3093785.656
F,2589,33477946.76,3093737.583
D,2590,33474417.7,3093687.103
F,2591,33476286.58,3093782.713
D,2592,33469657.6,3093899.177
J,2593,33470731.38,3093783.812
D,2594,33474259.54,3093866.045
F,2595,33475139.76,3093763.025
F,2596,33477026.07,3093888.263
J,2597,33472183.61,3093872.102
F,2598,33475926.52,3093943.034
J,2599,33472408.13,3094178.053
D,2600,33474215.38,3094127.596
C,2601,33468974.35,3094012.804
D,2602,33472090.45,3094299.271
F,2603,33475572.63,3094050.906
D,2604,33470449.79,3093833.284
F,2605,33477736.04,3094138.769
D,2606,33473330.84,3094158.731
C,2607,33469553.88,3094202.462
F,2608,33474914.32,3094131.1
D,2609,33473554.1,3094092.876
F,2610,33477141.54,3094243.127
D,2611,33470876.16,3094232.724
F,2612,33476288.77,3094225.066
J,2613,33470895.21,3094506.956
D,2614,33472157.3,3094522.304
C,2615,33470807.39,3094438.064
D,2616,33474107.09,3094445.943
F,2617,33476722.24,3094331.318
C,2618,33469582.95,3094539.14
C,2619,33469095.61,3094639.215
F,2620,33475178.98,3094450.504
F,2621,33474647.35,3094552.027
C,2622,33469886.54,3094480.547
C,2623,33470341.3,3094621.872
D,2624,33471527.55,3094741.043
F,2625,33478044.9,3094942.82
F,2626,33474777.01,3094869.149
C,2627,33469505.2,3094799.43
F,2628,33477848.48,3094658.609
F,2629,33476382.04,3094591.584
D,2630,33470262.46,3094861.19
L,2631,33478299.57,3094507.514
F,2632,33477405.12,3094760.797
D,2633,33472043.09,3094885.788
F,2634,33475243.68,3094868.261
D,2635,33472561.23,3094933.051
F,2636,33476745.23,3094845.833
D,2637,33473724.15,3095031.591
D,2638,33473202.1,3095088.418
F,2639,33474615.33,3095080.667
C,2640,33469562.83,3095168.393
F,2641,33474489.33,3095274.071
C,2642,33471134.23,3095049.942
J,2643,33471344.55,3094976.31
C,2644,33471796.69,3095429.299
F,2645,33476925.75,3095107.292
F,2646,33477935.44,3095399.981
F,2647,33476202.4,3095111.387
C,2648,33473021.94,3095343.806
D,2649,33472385.22,3095293.675
C,2650,33470972.87,3095571.214
C,2651,33470728.12,3095449.935
J,2652,33471167.77,3095573.367
C,2653,33470477.39,3095351.153
F,2654,33473874.57,3095387.398
F,2655,33476998.31,3095426.567
F,2656,33474747.58,3095504.06
F,2657,33476159.08,3095552.574
D,2658,33473563.44,3095554.237
F,2659,33475294.06,3095588.313
C,2660,33470205.62,3095508.74
C,2661,33469725.61,3095582.779
C,2662,33471360.69,3095442.229
D,2663,33472509.09,3095623.052
F,2664,33474783.45,3095897.01
J,2665,33471976.74,3095369.14
J,2666,33471535.49,3095551.371
D,2667,33470824.65,3095798.987
F,2668,33478378.23,3095408.057
L,2669,33478577.95,3095748.423
F,2670,33474321.58,3095739.553
D,2671,33473134.79,3095817.234
F,2672,33476468.99,3095877.772
D,2673,33471028.4,3096004.55
F,2674,33478017.04,3095804.199
F,2675,33477044.04,3095824.656
F,2676,33477692.71,3095691.31
C,2677,33469548.36,3096012.401
C,2678,33468986.45,3096135.042
D,2679,33472532.53,3095919.377
F,2680,33477930.62,3096145.975
D,2681,33471372.91,3096157.631
L,2682,33478417.6,3096031.036
F,2683,33473882.64,3095982.232
D,2684,33473177.27,3096222.287
C,2685,33470479.65,3096160.593
D,2686,33470239.9,3096415.172
F,2687,33473836.94,3096344.548
F,2688,33474241.16,3096423.253
L,2689,33478570.25,3096396.427
F,2690,33478238.55,3096318.05
D,2691,33471573.95,3096322.056
F,2692,33476204.82,3096548.359
F,2693,33477008.86,3096357.604
C,2694,33469551.57,3096455.268
D,2695,33473252.31,3096525.375
G,2696,33472602.48,3096482.947
F,2697,33474648.4,3096528.802
J,2698,33470933.34,3096591.099
F,2699,33474996.22,3096577.173
C,2700,33470422.64,3096741.22
F,2701,33473375.77,3096748.227
D,2702,33469433.43,3096697.063
C,2703,33468700.54,3096869.294
F,2704,33477052.03,3096735.401
C,2705,33470118.94,3096906.651
F,2706,33477101.47,3097002.093
F,2707,33478223.58,3096776.347
L,2708,33478568.37,3096735.093
F,2709,33473876.15,3096798.716
F,2710,33474149.6,3096954.194
D,2711,33470952.21,3097039.222
D,2712,33471431.11,3096950.283
F,2713,33474682.77,3096947.584
D,2714,33473005.33,3096986.553
D,2715,33471724.29,3096915.056
D,2716,33472019.98,3096900.053
D,2717,33472188.55,3097070.604
D,2718,33473513.11,3097081.418
D,2719,33469139.39,3097109.257
D,2720,33470378.78,3097132.08
F,2721,33478439.4,3097194.611
F,2722,33474972.17,3097285.338
F,2723,33477347.16,3097256.427
L,2724,33478590.31,3097351.447
C,2725,33468598.14,3097323.387
D,2726,33472352.48,3097173.402
F,2727,33474437.46,3097293.529
D,2728,33469923.29,3097291.194
C,2729,33469086.92,3097360.906
D,2730,33473079.77,3097277.327
C,2731,33470278.92,3097450.596
C,2732,33470941.2,3097404.613
F,2733,33474101.3,3097489.405
D,2734,33472502.44,3097401.207
G,2735,33473083.85,3097544.614
F,2736,33477643.88,3097569.246
F,2737,33474803.73,3097648.579
C,2738,33468739.46,3097647.619
D,2739,33473587.54,3097532.8
F,2740,33478603.33,3097734.521
C,2741,33468354.76,3097815.792
D,2742,33470878.73,3097703.841
F,2743,33474561.95,3097690.329
L,2744,33474919.25,3097691.1
F,2745,33475417.95,3097887.84
F,2746,33478104.98,3097827.053
C,2747,33468473.95,3097916.372
G,2748,33473032.33,3097813.262
C,2749,33469279.4,3097590.176
F,2750,33475008.8,3097891.754
C,2751,33469672.43,3097711.078
C,2752,33472061.7,3097739.393
H,2753,33471533.23,3097879.977
F,2754,33477973.59,3098070.549
J,2755,33470318.64,3097791.155
F,2756,33473882.45,3097820.135
F,2757,33478708.85,3098027.031
B,2758,33470710.98,3098021.032
F,2759,33479368.32,3098297.391
D,2760,33472736.51,3097897.794
F,2761,33474293.94,3098024.341
D,2762,33473412.87,3098015.284
H,2763,33471936.49,3098080.498
J,2764,33471655.09,3098251.213
J,2765,33471047.03,3098121.933
C,2766,33469655.57,3098244.751
B,2767,33474770.16,3098146.31
D,2768,33473119.73,3098319.376
F,2769,33477923.85,3098415.086
F,2770,33475063.92,3098275.681
C,2771,33468809.22,3098446.454
C,2772,33470103.67,3098192.672
J,2773,33470812.38,3098468.785
F,2774,33475085.88,3098527.271
C,2775,33470607.85,3098462.21
H,2776,33472432.16,3098364.95
C,2777,33469155.42,3098594.785
G,2778,33472887.9,3098557.106
D,2779,33473742.94,3098379.725
F,2780,33474567.9,3098507.682
D,2781,33470157.27,3098660.85
F,2782,33474152.16,3098386.955
D,2783,33473522.64,3098625.726
D,2784,33473899.79,3098660.904
C,2785,33472203.05,3098771.293
F,2786,33478641.26,3098687.663
C,2787,33470675.24,3098773.217
F,2788,33475315.49,3098692.751
C,2789,33471773.96,3098882.108
F,2790,33474685.09,3098792.413
G,2791,33473899.24,3098911.244
D,2792,33469970.74,3098849.965
C,2793,33470747.46,3098963.526
D,2794,33469511.93,3099015.765
H,2795,33473045.58,3098888.454
J,2796,33470325.85,3099186.586
H,2797,33472464.43,3099061.91
H,2798,33472748.13,3099008.305
C,2799,33469164.06,3098944.862
F,2800,33474743.26,3099069.786
J,2801,33470677.84,3099177.75
G,2802,33474211.5,3099027.807
H,2803,33473177.77,3099037.807
F,2804,33475382.67,3099150.184
D,2805,33472049.95,3099105.158
J,2806,33471171.04,3099171.776
F,2807,33478577.15,3099299.571
H,2808,33473431.4,3099128.617
C,2809,33469301.68,3099376.324
D,2810,33472384.76,3099422.03
J,2811,33471182.27,3099454.915
D,2812,33471589.13,3099268.753
C,2813,33472253.11,3099543.301
G,2814,33473763.75,3099422.145
H,2815,33473486.89,3099386.533
C,2816,33472958.18,3099672.407
J,2817,33473070.67,3099542.747
F,2818,33475834.84,3099422.153
F,2819,33475582.57,3099526.763
B,2820,33475282.76,3099638.827
C,2821,33469213.4,3099615.304
C,2822,33469687.31,3099405.701
D,2823,33472235.48,3099730.318
F,2824,33474894.25,3099416.997
D,2825,33471750.12,3099875.85
F,2826,33476129.08,3099791.972
C,2827,33469896.37,3099667.58
C,2828,33471386.64,3099988.563
C,2829,33470615.09,3099570.227
D,2830,33474686.9,3099724.495
D,2831,33472715.96,3099893.671
F,2832,33478940.81,3100115.131
D,2833,33473178.09,3099923.025
C,2834,33470516.2,3099877.616
C,2835,33471218.47,3099857.153
D,2836,33473692.03,3100084.71
F,2837,33475385.47,3099877.279
D,2838,33473980.78,3099675.388
C,2839,33470829.57,3100084.098
F,2840,33475753.94,3100171.869
D,2841,33472085,3100095.142
C,2842,33470182.5,3100038.389
D,2843,33472711.2,3100191.201
D,2844,33475125.19,3100108.301
C,2845,33469481.27,3100127.078
D,2846,33472272.47,3100225.852
G,2847,33474517.86,3100203.594
D,2848,33473277.82,3100222.377
C,2849,33471063.35,3100292.694
C,2850,33471675.26,3100267.175
D,2851,33474169.95,3099955.275
F,2852,33475915.79,3100399.859
J,2853,33471393.84,3100417.401
D,2854,33472501.79,3100424.773
D,2855,33473409.59,3100485.603
C,2856,33470536.42,3100594.689
C,2857,33470698.92,3100557.384
C,2858,33469907.47,3100271.873
D,2859,33470994.68,3100589.388
D,2860,33472878.76,3100625.872
C,2861,33471555.91,3100454.956
C,2862,33470268.9,3100608.049
C,2863,33472080.4,3100618.08
F,2864,33475318.42,3100562.172
D,2865,33474301.4,3100563.695
D,2866,33474457.32,3100763.43
J,2867,33470907.52,3100881.037
J,2868,33472355.12,3100915.976
J,2869,33471253.91,3100701.241
J,2870,33472103.5,3100946.13
D,2871,33472576.56,3100795.045
J,2872,33471288.49,3101034.376
D,2873,33470634.77,3100981.758
F,2874,33476060.87,3100773.294
F,2875,33476359.52,3101037.238
F,2876,33475464.71,3100863.693
F,2877,33474982.11,3101043.968
D,2878,33474055.89,3101086.266
D,2879,33473067.87,3100926.415
G,2880,33474678.16,3100913.218
J,2881,33472135.21,3101181.706
D,2882,33473563.1,3100875.671
D,2883,33471875.72,3101232.901
D,2884,33473426.92,3101221.36
G,2885,33470054.88,3101035.591
J,2886,33471600.14,3101021.539
D,2887,33473402.16,3101371.675
F,2888,33475565.73,3101090.469
J,2889,33472502.76,3101201.183
D,2890,33470771.11,3101186.197
F,2891,33476300.31,3101386.311
C,2892,33473811.07,3101397.226
D,2893,33470402.86,3101275.232
F,2894,33476079.23,3101237.199
C,2895,33471775.71,3101443.927
C,2896,33471335.07,3101534.541
D,2897,33470723.95,3101459.98
B,2898,33471144.52,3101671.933
F,2899,33475271.05,3101406.447
C,2900,33472822.44,3101481.959
D,2901,33471089.63,3101334.836
C,2902,33471505.25,3101437.8
C,2903,33471662.63,3101673.102
G,2904,33474560.56,3101491.674
C,2905,33472663.38,3101711.423
C,2906,33473497.61,3101704.148
D,2907,33473820.5,3101614.729
G,2908,33474759.87,3101662.726
F,2909,33475961.26,3101645.905
G,2910,33474973.01,3101611.589
G,2911,33470223.53,3101476.936
C,2912,33472530.97,3101856.917
C,2913,33472111.78,3101919.98
C,2914,33472990.61,3101865.811
C,2915,33471994.81,3101625.286
C,2916,33472043.27,3101862.461
F,2917,33470078.35,3101700.438
D,2918,33470817.94,3101915.856
D,2919,33473333.33,3101878.621
D,2920,33474227.94,3102032.205
F,2921,33475534.76,3101858.523
G,2922,33470363.14,3102071.707
F,2923,33471258.3,3102070.78
G,2924,33470595.85,3101964.663
D,2925,33472635.33,3102158.131
D,2926,33472352.35,3102133.456
D,2927,33473554.31,3102197.552
F,2928,33475267.01,3102147.913
G,2929,33474758.87,3102123.251
F,2930,33476464.12,3102644.901
F,2931,33470896.59,3102222.628
G,2932,33474310.01,3102325.854
F,2933,33477965.44,3102502.091
D,2934,33472729.88,3102261.865
F,2935,33471406.69,3102386.6
L,2936,33475832.01,3102558.957
F,2937,33470245.87,3102288.346
G,2938,33471882.9,3102507.98
C,2939,33472735.92,3102516.773
F,2940,33470960.08,3102673.81
C,2941,33473110.61,3102551.241
D,2942,33474697.88,3102578.207
D,2943,33473755.18,3102612.991
D,2944,33475074.69,3102724.04
C,2945,33473229.21,3102824.424
F,2946,33475517.39,3102701.349
F,2947,33475831.24,3102818.924
G,2948,33474336.24,3102748.815
F,2949,33477026.99,3102910.127
F,2950,33471252.58,3103029.245
C,2951,33473332.28,3103012.771
F,2952,33470651.19,3103032.11
